"sentiment","message","tweetid"
2,"RT @CBCNews: Trump win a 'disaster' in the fight against climate change, scientists and environmentalists sayÃ¢â‚¬Â¦",796684822340960256
-1,"Freakin hell one minute we have global warming, next it's bloody ice age. Who comes up with this crap? Political poÃ¢â‚¬Â¦ https://t.co/eqkUZQLyhi",796685342011224064
2,"RT @DhakaTribune: #Trump's win #boon for climate change #sceptics? https://t.co/HXthlbYivl via @DhakaTribune #DT #World #Climatechange",796685378535075841
1,"RT @voxdotcom: TrumpÃ¢â‚¬â„¢s election marks the end of any serious hope of limiting climate change to 2 degrees https://t.co/cjiuP9xDIy",796688505858650112
1,"RT @voxdotcom: TrumpÃ¢â‚¬â„¢s election marks the end of any serious hope of limiting climate change to 2 degrees https://t.co/cjiuP9xDIy",796689060748267521
1,"RT @GuardianUS: Conservatives elected Trump; now they own climate change https://t.co/5M0H71UvaI",796689127441858560
1,"We wonÃ¢â‚¬â„¢t avoid dangerous climate change. ThatÃ¢â‚¬â„¢s what the US decided last night. ThereÃ¢â‚¬â„¢s no point pretending otherwise.'",796689185578979328
1,"RT @lexcanroar: US peeps, please get involved with climate change campaigning + orgs - otherwise we could globally reach a point of no retuÃ¢â‚¬Â¦",796689232525807616
1,"RT @AstroKatie: Governments of several world powers are failing us on climate change. We need to act without them if we want any hope for tÃ¢â‚¬Â¦",796690488166412289
1,"If we want to stop climate change, we're going to have to pay for it https://t.co/T8MsVTF192 via @HuffPostGreen",796690863929823233
1,"RT @lomehli: wow i can't believe climate change isn't real and obama is a muslim now",796692155284586496
2,"RT @kirillklip: #China the Center of #Lithium Universe becomes the driving force for climate change actions with its New Energy Plan https:Ã¢â‚¬Â¦",796692635020824576
2,"RT @guardian: Conservatives elected Trump; now they own climate change | John Abraham https://t.co/acDCWVAQOf",796693188362825728
0,"@FoxNews Paul Ryan can't be more wrong. Wrong direction is The nine climate change taking away a woman's right to choose and so on",796693250585296896
1,"RT @IndyVoices: Donald Trump isnÃ¢â‚¬â„¢t scrapping climate change laws to help the working man. HeÃ¢â‚¬â„¢s doing it for the corporate oil lobby https:/Ã¢â‚¬Â¦",796693693902295041
1,"Donald Trump isn&amp;#39;t scrapping climate change laws to help the working man. He&amp;#39;s doing it ... - https://t.co/j8vWiOxC2j - -",796693757873758208
1,"RT @voxdotcom: TrumpÃ¢â‚¬â„¢s election marks the end of any serious hope of limiting climate change to 2 degrees https://t.co/cjiuP9xDIy",796694300138553344
1,"RT @DarkSapiens: I wonder if 'Donald Trump doesn't have the guts to fight global warming because he's afraid of fossil fuel companies' woulÃ¢â‚¬Â¦",796695887594586114
0,"... TragÃƒÂ©dia, tristeza! E Trump NEGA qualquer problema de 'climate change'! https://t.co/pImY78naH8",796698009765548033
1,"I really don't see why you can't read the Bible AND believe in climate change",796698136735531009
2,"RT @thehill: Gore: I hope to work with Trump on climate change https://t.co/mKib9D85Dz https://t.co/LQ24wYLqsf",796699167469031424
1,"Dams raise global warming gas: SciDev https://t.co/vqwf0LXkSq #climate #environment More: https://t.co/LhHWDXZVZa",796699676862857216
1,"@An0malyMusic @TrapBernie no, because GOP doesn't believe in global warming and loves their oil.",796699770622504960
0,"RT @NPR: Trump thinks climate change is a hoax &amp; and it probably won't be hard for him to ditch the Paris climate deal.
 https://t.co/HZyfyÃ¢â‚¬Â¦",796700222093164544
1,"Anyone know any open source projects working on problems related to climate change?",796700785639821312
1,"RT @AstroKatie: Now would be a great time for the rest of the world to find ways to pressure the US on climate change and human rights.",796700847921123328
1,"RT @veggieathletic: @veggieathletic #Trump is so out of touch with the modern world, he thinks climate change is a myth.",796701437296279552
-1,"@TurnbullMalcolm there is no fucking global warming https://t.co/ip0ySd9Nfo",796702581531803649
1,"RT @AstroKatie: Governments of several world powers are failing us on climate change. We need to act without them if we want any hope for tÃ¢â‚¬Â¦",796703226959642624
1,"RT @elisewho: Hey remember that time that Donald Trump backed urgent action on climate change? It wasn't that long ago https://t.co/ciohQ43Ã¢â‚¬Â¦",796703642183204865
1,"i think the day i understand why many people don't think climate change is real is the day i die",796704650477142016
2,"Indian OceanÃ¢â‚¬â„¢s widening current to impact climate change | https://t.co/4SfgKkWEOx",796704696312406019
1,"RT @voxdotcom: TrumpÃ¢â‚¬â„¢s election marks the end of any serious hope of limiting climate change to 2 degrees https://t.co/cjiuP9xDIy",796706214528909312
0,"RT @sonneyjo: What The Can't be Real Trump presidency means for climate change policy - https://t.co/aeZ1U6GKe9 via @BrookingsInst",796707399226847232
0,"@voxdotcom White people cause climate change? Can I see the study on skin color and the environment? It sounds simply fascinating.",796707996290154496
1,"RT @Tomleewalker: you voted for a family of hunters who don't believe in climate change",796708005408571392
0,"@MajorKeyP well he did as much as he could to discredit climate change. I guess we'll see",796708078045380609
1,"RT @ForeignPolicy: Trump may kill the worldÃ¢â‚¬â„¢s last hope for a climate change pact @robbiegramer reports on the bleak view from #COP22Ã¢â‚¬Â¦",796708673712193536
2,"What does a Trump presidency mean for climate change? #Tech #TechNews https://t.co/ZxBRZR22rj",796709116169322496
1,"RT @voxdotcom: TrumpÃ¢â‚¬â„¢s election marks the end of any serious hope of limiting climate change to 2 degrees https://t.co/cjiuP9xDIy",796709123610017793
2,"What does a Trump presidency mean for climate change? https://t.co/TF8igAKCmS https://t.co/2UlvYQdm1C",796710095266729984
0,"Describes the global warming supporters, actually&gt;&gt;@ClimateOpp",796711286923030528
1,"RT @MontyHalls: Just dumbstruck by what has happened in the US. The only major global leader who thinks climate change is a hoax is now inÃ¢â‚¬Â¦",796711313011576833
1,"RT @AyyThereDelilah: Florida's dumb ass voted Trump now y'all gone be underwater because Republicans don't believe in climate change.",796711366564450305
1,"RT @ForeignPolicy: Trump may kill the worldÃ¢â‚¬â„¢s last hope for a climate change pact @robbiegramer reports on the bleak view from #COP22Ã¢â‚¬Â¦",796711790700793856
-1,"RT @goddersbloom: No one believes in man made apocryphal global warming except the metropolitan media elite.
They all seem to be a biÃ¢â‚¬Â¦",796712197497950214
-1,"@KayWhiteKTCO they also come from people whose job is dependent upon research dollars for climate change.",796714755809546245
0,"RT @GreenHarvard: Read what Harvard Prof @RobertStavins said about the future of climate change action under a Trump administration https:/Ã¢â‚¬Â¦",796714786612510720
1,"RT @taylorandbrown: i think the number one thing that bothers me about trump being president is that he's going to defund climate change reÃ¢â‚¬Â¦",796715156638208000
1,"1. Another huge blow to the world. A climate change denialist gets hired to head up the Environmental Protection Agency. #TrumpPresident",796715161155473408
2,"RT @TurkeyCOP22: Turkey's chief negotiator @Mbirpinar is considering bilateral issues on climate change with EBRD in Turkey's MarrakÃ¢â‚¬Â¦",796715205212377089
1,"RT @AstroKatie: Now would be a great time for the rest of the world to find ways to pressure the US on climate change and human rights.",796716278169948160
1,"RT @guarebel: More mass shootings. More black people being murdered by police. Women still earning less than men. No climate change policy.Ã¢â‚¬Â¦",796717367061610497
1,"To deal with climate change we need a new financial system #EmoryEE2016 https://t.co/AASFboqkSd",796717837108805632
1,"RT @AstroKatie: Governments of several world powers are failing us on climate change. We need to act without them if we want any hope for tÃ¢â‚¬Â¦",796719316427218944
0,"Trumps 1st day: 1. Repeal Obamacare, 2. Cancel Obama executive orders (mostly re: climate change), 3. Supreme Court, 4. Cancel Iran Deal.",796721967453863936
1,"@bstein80 more federalism cannot solve national/international problems like climate change.",796721979260882949
0,"They asked me what my inspiration was, I told them global warming.",796723039379427328
1,"@amcp BBC News at One crid:5ai0q6 ... He has repeatedly denied humans cause climate change and pledges to back recent ...",796723075740012544
2,"YahooNews: Environmentalists fear President-elect TrumpÃ¢â‚¬â„¢s climate change policies https://t.co/aUtSVUldHk https://t.co/xjtV78XIkR",796725182295633920
1,"RT @climatehawk1: TrumpÃ¢â‚¬â„¢s election marks end of any serious hope of limiting #climate change to 2C | @drvox https://t.co/O4uA38Ayq6Ã¢â‚¬Â¦",796725204248444929
1,"RT @JTHenry4: I got over the fact that we elected Trump and then I remember that he thinks climate change is a Chinese conspiracy and I losÃ¢â‚¬Â¦",796725212914089984
1,"RT @AstroKatie: In case you were wondering: no, 4 years of US-led inaction on climate change will not go well for the planet. Now is when iÃ¢â‚¬Â¦",796725541189599233
1,"future generations will study how inbred morons in the south and Midwest elected a man who denied global warming in 2016",796726662729793536
1,"RT @DavidCornDC: Hey Florida, nice little Everglades you've got there. Thanks for voting for a climate change denier. See you in hurricaneÃ¢â‚¬Â¦",796731067063566336
0,"RT @ashleycrem: If history repeats itself, Hillary will come out of hiding in about a year, with a beard and a movie about climate change.",796732039504347137
1,"@AlasdairTurner Smart move. You may need it because, the new adminstration has confirmed global warming is a hoax. https://t.co/9IdXBkSOvO",796732476789952512
2,"RT @NPR: Trump plans to cancel billions in payments to UN climate change programs &amp; use money to fix America's water, environmental infrastÃ¢â‚¬Â¦",796732527083945988
2,"RT @NPR: Trump plans to cancel billions in payments to UN climate change programs &amp; use money to fix America's water, environmental infrastÃ¢â‚¬Â¦",796732541982023680
2,"RT @NPR: Trump plans to cancel billions in payments to UN climate change programs &amp; use money to fix America's water, environmental infrastÃ¢â‚¬Â¦",796732547040477184
1,"RT @seankent: Trump will appoint a climate change denier to head the EPA. How's that Green Party protest vote working out for ya now?",796733771185721344
1,"RT @drvox: The next president's decisions on climate change will reverberate for centuries &amp; affect 100s of millions of people. https://t.cÃ¢â‚¬Â¦",796733850323972098
2,"RT @Forbes: Trump's election victory threatens efforts to fight climate change https://t.co/XFHqnWxXWX https://t.co/OE8tpnEKJ1",796734275567632384
1,"RT @iansomerhalder: Speaking of climate change-TONIGHT Is another killer episode of @YEARSofLIVING ! 10/9c on @NatGeoChannel https://t.co/TÃ¢â‚¬Â¦",796735463952367616
1,"RT @patagonia: If our elected leaders fail to approach the environment &amp; climate change as serious issues worthy of urgency &amp; action, it wiÃ¢â‚¬Â¦",796735984264167424
1,"The Paris climate change deal has become law; an important step towards fighting climate change. https://t.co/yz0NK6xPIN",796736423919394818
1,"RT @business: Blocking pipelines is the wrong way to fight climate change https://t.co/1RVJWCqdvw via @BV https://t.co/xGa8rIgWwa",796736470954504192
0,"Trump has claimed that climate change is a hoax, so what will that mean for environmental policy on Delmarva? https://t.co/bZRszN5OLx",796736793328676864
1,"RT @AnonyPress: 2016 was the year that the United States elected a man who believes that global warming is a Chinese conspiracy",796737214491271168
1,"RT @JamilSmith: TrumpÃ¢â‚¬â„¢s presidency may doom the planet, and not just because heÃ¢â‚¬â„¢ll have nukes. @bradplumer, on climate change. https://t.coÃ¢â‚¬Â¦",796737222481350656
1,"Ã°Å¸â€œÂ· One of my favorite books on climate change denial. https://t.co/TnkOxpXoGV",796738132133761024
2,"RT @newscientist: Trump could land fatal blow to the fight against climate change https://t.co/zPo0wntgIb https://t.co/FBIaQwPsur",796738257966903297
1,"RT @RoastMasterMatt: Friendly reminder that America just elected a man who thinks that global warming is a Chinese conspiracy theory.",796739177761148928
2,"RT @DavidKoranyi: Potential new Energy Secretary urges Trump to Ã¢â‚¬Å“swiftly withdraw from climate change commitmentsÃ¢â‚¬ï† https://t.co/rM32BgnxHvÃ¢â‚¬Â¦",796739238368780288
2,"RT @Forbes: Trump's election victory threatens efforts to fight climate change https://t.co/XFHqnWxXWX https://t.co/OE8tpnEKJ1",796740069038034944
1,"RT @Aiannucci: The US elected Trump but the rest of the world didn't.So what do we do if US policies ( e.g. climate change) threaten the reÃ¢â‚¬Â¦",796740526762508288
1,"RT @iansomerhalder: Speaking of climate change-TONIGHT Is another killer episode of @YEARSofLIVING ! 10/9c on @NatGeoChannel https://t.co/TÃ¢â‚¬Â¦",796741492027097088
2,"RT @newscientist: Trump could land fatal blow to the fight against climate change https://t.co/zPo0wntgIb https://t.co/FBIaQwPsur",796741561199562752
2,"RT @sfchronicle: Is TrumpÃ¢â‚¬â„¢s victory game over for climate change progress? https://t.co/dvuzFZxQiB https://t.co/pFohOk2bDl",796744357785145344
0,"i had forgot to #share that yes ''I DID #LIKED A TWEET OF @UN RELATED TO climate change of last possibly only 4-6 hours!!!! SO YESSS!! as th",796746246828523521
1,"just gunna say Obamacare makes it so my mom can keep living her life and I believe in global warming.",796746271901917184
2,"@ILRI Johanna Lindahl presentation on Rift Valley fever emphasises the role of emerging diseases and climate change https://t.co/JwkV74uqFV",796746601305952260
1,"Oil companies buy politicians and how so many still don't regard climate change as a global threat.",796746730872143872
0,"RT @AndyBengt: Vi ska inte glÃƒÂ¶mma vem som ÃƒÂ¤r vice president. Mike Pence anser att homosexualitet ÃƒÂ¤r en sjukdom och att 'global warming is aÃ¢â‚¬Â¦",796747636250386433
1,"RT @sashclements: We have to make climate change a huge priority to @realDonaldTrump. We must keep this issue at the forefront. Climate chaÃ¢â‚¬Â¦",796748671249502213
1,"RT @Aiannucci: The US elected Trump but the rest of the world didn't.So what do we do if US policies ( e.g. climate change) threaten the reÃ¢â‚¬Â¦",796749127791026176
1,"Sadly my parents are those people who think climate change isn't a problem and voted for trump",796749196124680196
1,"RT @amaredak: Our globe LITERALLY can not handle 4 years of neglecting climate change. The effects will be near impossible to recover from",796749683108548608
0,"Trump's energy policy includes scrapping Obama's climate change efforts and reviving coal. #climatechange https://t.co/IhQhbKCe9I",796751549045293056
1,"RT @jjvincent: trump's position on climate change will kill the planet (faster) https://t.co/U5jiKHXZkQ",796751564622983168
1,"RT @mightyobvious: Holy shit. @realDonaldTrump plans to withdraw funds for climate change progs, withdraw from Nafta and TPP https://t.co/5Ã¢â‚¬Â¦",796752100021731332
2,"RT @TIME: Al Gore says he hopes to work with Donald Trump to fight climate change https://t.co/URkT7CB1Bd",796754106966798337
2,"RT @newscientist: Trump could land fatal blow to the fight against climate change https://t.co/zPo0wntgIb https://t.co/FBIaQwPsur",796754137740234752
1,"RT @Food_Tank: Innovation and commitment to sustainability will save our food system and mitigate climate change. #FoodTank #COP22 https://Ã¢â‚¬Â¦",796755136790069252
1,"RT @Wisethedome: If you believe in climate change why aren't you vegan?",796756020521566209
1,"RT @craigtimes: Death of coral reefs due to #climate change could be devastating for humans too https://t.co/TMtBQUncMF via @brady_dennis",796756079615021056
2,"RT @YaleE360: First large-scale survey of microbial life in sub-Saharan Africa may help protect ecosystems from climate change.Ã¢â‚¬Â¦",796756126968741888
1,"RT @AndreaDemonakos: Petition to stop a climate change denier from running the Environmental Protection Agency: https://t.co/2Nqj8M08L2",796756142760333313
1,"Follow @projectARCC if you want to hear more about what A/V and digital archivists can do about climate change activism #AVhack16",796756681820696576
1,"RT @Oxfam: Last year, 190+ countries signed the #ParisAgreement promising help to those worst hit by climate change. PromisesÃ¢â‚¬Â¦",796757120364478464
1,"RT @1followernodad: parent: I'd do anything for my children!

Scientist: here's how to stave off climate change so your children can stay oÃ¢â‚¬Â¦",796757594505379840
0,"Leader of the 'free' world on climate change: https://t.co/ARNZ9x0mPG",796758547262566400
1,"RT @Sustainable_A: #ClimateChange #GIF #New #climate change @Giphy https://t.co/Qa3pjS8hEn https://t.co/rt4NsfToF4",796759462400892928
1,"RT @BrendanNyhan: 'the world may have no way to avoid the most devastating consequences of global warming' https://t.co/QndkSFKsss",796760297008693248
1,"RT @elisewho: Hey remember that time that Donald Trump backed urgent action on climate change? It wasn't that long ago https://t.co/ciohQ43Ã¢â‚¬Â¦",796760751419617281
1,"#Iamwithher #Debate #DNCLeak #Election2016 #SNOBS climate change is directly related to global terrorism https://t.co/6SoXS3kdim",796760872144097280
1,"If you don't believe in climate change or evolution you're honestly fucking retarded",796761294942699524
2,"RT @YaleE360: First large-scale survey of microbial life in sub-Saharan Africa may help protect ecosystems from climate change.Ã¢â‚¬Â¦",796761881306431490
1,"RT @TheGlobalGoals: TWELVE of our #GlobalGoals are directly linked to climate change. The #ParisAgreement is essential for their succesÃ¢â‚¬Â¦",796761900885352452
0,"RT @SteveKoehler22: If by global warming you mean the world 
starting to warm up to Donald Trump....

then NO ....there is no global warminÃ¢â‚¬Â¦",796763480363778048
1,"RT @jqbalter: @TodayAgain1 @sarahkendzior 'global warming = hoax', 'drill baby drill' ... sorry, but Trump/GOP will end human civilization.",796765375690141697
1,"One of the key issues that I really feel passionate about is climate change.",796765929510174720
-1,"RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.",796766495653167104
1,"Not one to wade in on political affairs but I desperately hope Trump doesn't cut funding for clean energy/climate change initiatives",796767066787348481
1,"RT @lsarsour: The first 100 Days of Trump. Repealing Obamacare, dismantling executive orders &amp; flushing climate change in toilet https://t.Ã¢â‚¬Â¦",796767611430248448
1,"RT @alexberardo: Trump's plan to reverse all climate change laws is like ripping stitches out of an open wound so you can tie your shoe witÃ¢â‚¬Â¦",796768492645183488
1,"RT @Coral_Triangle: Spread the word that we need urgent action on climate change and reef conservation. #COP22 #oceans https://t.co/3GHN7t0Ã¢â‚¬Â¦",796769056460304384
2,"Conservatives elected Trump; now they own climate change - The Guardian https://t.co/2cLbxaUBNQ",796769418252455936
1,"RT @ForeignPolicy: Trump may kill the worldÃ¢â‚¬â„¢s last hope for a climate change pact @robbiegramer reports on the bleak view from #COP22Ã¢â‚¬Â¦",796769996361895940
1,"When you're going to school to fix climate change and to be a climatologist and the future president doesn't think climate change is real",796770994916589568
1,"Still cant believe Americans voted a pres who doesn't believe in climate change. So much for 'stumbling the establishment' #ThursdayThoughts",796772610474274816
1,"The smoke from the north Georgia wild fires has made it into Atlanta... scary. No climate change to here see, nope...",796772644255399936
1,"RT @zellieimani: This is who was elected President. A man who believes global warming is a hoax perpetuated by the Chinese. https://t.co/XyÃ¢â‚¬Â¦",796772654858518528
0,"In the first 100 days, Trumps actions to protect the American Worker #7 cancel payment to UN climate change programÃ¢â‚¬Â¦ https://t.co/6NOrxD36AM",796773165120692224
1,"RT @patagonia: If our elected leaders fail to approach the environment &amp; climate change as serious issues worthy of urgency &amp; action, it wiÃ¢â‚¬Â¦",796773589265580032
1,"anyone supporting Trump's views on climate change,selfish narrow minded people,think of ur grandchildren &amp;the earth you want them to live in",796774594468347904
1,"If Trump had half a brain, instead of denying climate change heÃ¢â‚¬â„¢d attack it like this generationÃ¢â‚¬â„¢s Space Race and say America will lead.",796775621472976896
1,"I support the fight to prevent climate change disaster. Will you join us? https://t.co/i6qbH0kQ0b via @nextgenclimate",796775669757788160
1,"Information is Beautiful: Extreme global warming solutions currently on the table https://t.co/Es5ONwa20H",796776580508827648
0,"#PresidentTrump: What climate change sceptic can and can't do https://t.co/mRNKLeNUwG https://t.co/2bVWAzlJQD",796778262806593536
1,"This is why we are rightfully scared of Trump. First a climate change denier as head of EPA and now this guy go doÃ¢â‚¬Â¦ https://t.co/7MW3HedFV8",796778749341483008
1,"Someone try to tell me climate change isn't real...I DARE YA Ã°Å¸Å’Å½Ã¢Ëœâ‚¬Ã¯Â¸ï†",796780397346648064
1,"RT @iansomerhalder: VOTE VOTE VOTE!!!!
;) VOTING for a candidate that believes climate change is a hoax is theÃ¢â‚¬Â¦ https://t.co/kaLLCio8eo",796782878835150848
0,"RT @swin24: 'very expensive GLOBAL WARMING bullshit' used to be Trump's preferred method of referring to climate changeÃ¢â‚¬Â¦ https://t.co/ju13FÃ¢â‚¬Â¦",796785624061775872
0,"RT @PoliticsScot: I love that they're going ahead with the Paris climate change agreement meetings. Like holding a birthday party for someoÃ¢â‚¬Â¦",796786122173087744
0,"The fact that we are all enjoying global warming Ã°Å¸ËœÂ« it's 55 degrees in MN in November",796786133472514052
-1,"RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.",796786186173947904
1,"@LKrauss1 Any chance the world's most brilliant psychologists can incept the reality of climate change into the head of Donald Trump?",796786616253591552
1,"RT @VanessaMezaa: conservative: global warming is a hoax
me: *provides credible sources confirming it's real*
conservative: ... thats ur opÃ¢â‚¬Â¦",796786619487383552
1,"RT @wmilam: THIS. Dealing with the inevitable global disaster of climate change should be humanity's #1 priority. Trump deniesÃ¢â‚¬Â¦",796786629251833860
1,"@SaintsForecast @SportsGuy_83 But 100% chance we are all dead in 200 years because of climate change.",796786650571558912
1,"RT @woolleytextiles: Can't believe how some American's, including @realDonaldTrump don't even believe climate change is a thing! EveryonÃ¢â‚¬Â¦",796788701732933632
1,"RT @j_szilagyi97: I can't believe Trump doesn't believe in climate change. It's not something you 'believe in' it's 110% factual, but httpsÃ¢â‚¬Â¦",796788765465411588
1,"RT @zellieimani: President-elect Donald J. Trump has called human-caused climate change a Ã¢â‚¬Å“hoaxÃ¢â‚¬ï† perpetuated by the Chinese. A hoax perpetuÃ¢â‚¬Â¦",796789229359689728
1,"RT @Senor_Sam: I think the thing I'm most worried about after Trump takes office is the environment. He's going to gut every climate changeÃ¢â‚¬Â¦",796789726195974144
1,"The whites really elected a man who doesn't believe in global warming HAHAHAHAHAHAAHAHAHAHAHAHAAHAHAHAHA",796790357744881664
1,"RT @9GAGTweets: Solution to global warming https://t.co/zhELRBsDYC",796792310554042368
1,"@EmceeProphIt Did she even addresed his anti climate change or anti vaccines thing?",796792358222204928
1,"RT @miel: if you are not wanting to 'get political' consider this - trump's actions re: climate change will render this planeÃ¢â‚¬Â¦",796792883227611136
0,"@TheEconomist Will you guys do this post-facto analysis of climate change models?",796794066004541441
1,"RT @miel: if you are not wanting to 'get political' consider this - trump's actions re: climate change will render this planeÃ¢â‚¬Â¦",796794161886359553
1,"RT @SethMacFarlane: Are we looking at an America that officially believes climate change is a hoax? Sorry, everybody else.",796794745607647232
1,"Whether or not you believe global warming is real, don't you think we should be taking better care of this beautiful planet we inhabit? Ã°Å¸Â¤â€",796795122340032513
1,"RT @Aiannucci: The US elected Trump but the rest of the world didn't.So what do we do if US policies ( e.g. climate change) threaten the reÃ¢â‚¬Â¦",796796351510147072
0,"Leonardo Dicaprio FINALLY got his Oscar and used his acceptance speech to talk about climate changeÃ¢â‚¬Â¦ https://t.co/YUcTKzwatI",796796409773051904
1,"RT @wmilam: THIS. Dealing with the inevitable global disaster of climate change should be humanity's #1 priority. Trump deniesÃ¢â‚¬Â¦",796796984153796609
1,"RT @Kon__K: He's a self - proclaimed racist, misogynist, climate change denier, homophobe &amp; fascist. 

But she's a woman. #ElectionNight",796797307543023620
1,"@jgpd52 I'm sold! I always wanted to live in California. The earthquakes and the global warming threat of ending up in the Pacific ocean Ã°Å¸Â¤â€Ã°Å¸Â¤â€Ã°Å¸Â¤â€",796797377399111685
0,"RT @jamestaranto: I blame global warming. https://t.co/tN1jnNYS3P",796797393748590592
2,"RT @DRTucker: Conservatives elected Trump; now they own climate change | John Abraham | Environment | The Guardian https://t.co/dp21SOqwiP",796797401520447488
1,"It's 90 degrees and dry as your skin leather bound skin @realDonaldTrump . This ain't no hoax this is global warming",796797967160078336
1,"RT @miel: if you are not wanting to 'get political' consider this - trump's actions re: climate change will render this planeÃ¢â‚¬Â¦",796797985015349248
0,"RT @AcostaAdella: Do you believe in global warming?",796798486737862656
2,"State #climate change actions on same path after #TrumpPresident. https://t.co/VEI0rZx3bk https://t.co/9SfUk6dA66",796798871838085120
-1,"RT @realDonaldTrump: Windmills are the greatest threat in the US to both bald and golden eagles. Media claims fictional Ã¢â‚¬Ëœglobal warmingÃ¢â‚¬â„¢ isÃ¢â‚¬Â¦",796799033272664064
1,"RT @nytpolitics: Trump has called climate change a hoax. Now he has the chance to destroy efforts to beat it. https://t.co/xLSRpq99zr httpsÃ¢â‚¬Â¦",796799046719520773
2,"RT @newscientist: Trump could land fatal blow to the fight against climate change https://t.co/zPo0wntgIb https://t.co/FBIaQwPsur",796800046675136512
-1,"RT @realDonaldTrump: It's freezing outside, where the hell is 'global warming'??",796800580949831682
0,"They aren't bright enough to understand. I will translate. 'Tattoo Kardashian iPhone8 herbal enema climate change sÃ¢â‚¬Â¦ https://t.co/76uYPGh3do",796802199686782976
1,"@CoralieVrxx pretty good movie, worth watching if you're interested in sciences/global warming etc. (and Leonardo DiCaprio is a babe.)",796802775002869760
0,"@ViperRaiyu climate change!",796804271996108800
0,"W/o climate change legislation military occupation will become more necessary to make hungry people shut up about being hungry #ChevyMalibu",796804808745295872
1,"RT @miel: if you are not wanting to 'get political' consider this - trump's actions re: climate change will render this planeÃ¢â‚¬Â¦",796805365753118720
-1,"RT @DavidAHoward: @pablothehat @clivebull @LBC One of the best lectures you'll ever see on fake climate change. The debunking is extremelyÃ¢â‚¬Â¦",796805501308780544
1,"RT @RockefellerFdn: Climate risk insurance is being put forward as a viable solution for losses &amp; damage from climate change @COP22 https:/Ã¢â‚¬Â¦",796805507113742336
1,"RT @AstroKatie: In case you were wondering: no, 4 years of US-led inaction on climate change will not go well for the planet. Now is when iÃ¢â‚¬Â¦",796806941293051904
1,"@HalleyBorderCol Also, appointing a leading climate change skeptic and science denier as your EPA guy is already a bad outcome. Predicted.",796807010645778436
1,"RT @kassiefornash: How do y'all think climate change isn't real??? I'm mind blown at the stupidity",796808949282512896
1,"@eric_sitton they deny climate change to help oil companies breaking treaties putting that pipeline on Indian land they have gone far enough",796809833186029570
1,"RT @KennethBerlin: Our work to solve climate change, one of the greatest challenges humanity has ever faced, has never been easy. WhatÃ¢â‚¬Â¦",796810971524321284
1,"@Derds @PeterBaynham also he believes global warming is a myth. That alone might wipe us all out",796811861865984001
0,"Well it's good to know we don't have to worry about that global warming thing, trump will have none of it......lol",796812877449543680
2,"Michael Bloomberg has a plan to shift the conversation on climate change https://t.co/4xHdF3c9pN",796813906551472133
2,"RT @LosAngKorner: Trump could pull America out of climate change deals https://t.co/YREd8K08Dz",796815688740507648
0,"Anyone have ideas (or content to share) for teaching climate change content in Calc 1/Calc 2? https://t.co/0hpeaohpd6",796816250999603201
1,"RT @ryanlcooper: keeping global warming below 2 degrees is done. kaput https://t.co/7rBzvrtC7M",796816686372384768
1,"RT @AstroKatie: Yes, we have in a sense reached 'point of no return' on climate change. Doesn't mean stop working against it. There are degÃ¢â‚¬Â¦",796817243476807680
1,"RT @ryanlcooper: keeping global warming below 2 degrees is done. kaput https://t.co/7rBzvrtC7M",796817295800668160
1,"@LeoDiCaprio As a graduating chemist from Univ. of MN- How can I fight, advocate, and advance work toward addressing climate change now?",796817424788189186
1,"RT @AstroKatie: Yes, we have in a sense reached 'point of no return' on climate change. Doesn't mean stop working against it. There are degÃ¢â‚¬Â¦",796817429607354368
1,"RT @GreenerScotland: Ã‚Â£400k investment in peatlands will reduce emissions &amp; allow Scotland to build on its climate change plans https://t.coÃ¢â‚¬Â¦",796817933355859968
1,"RT @Aiannucci: The US elected Trump but the rest of the world didn't.So what do we do if US policies ( e.g. climate change) threaten the reÃ¢â‚¬Â¦",796817977480007680
1,"RT @ryanlcooper: keeping global warming below 2 degrees is done. kaput https://t.co/7rBzvrtC7M",796818396704804865
0,"@FINALLEVEL @sacca my favorite is still the China made up climate change tweet.",796819074458284032
1,"RT @KennethBerlin: Our work to solve climate change, one of the greatest challenges humanity has ever faced, has never been easy. WhatÃ¢â‚¬Â¦",796819605687713797
1,"@B_Harren so you're down with him denying climate change is real &amp; wants to stop funding UN climate change efforts? #makessense",796819608334401536
1,"RT @AstroKatie: Yes, we have in a sense reached 'point of no return' on climate change. Doesn't mean stop working against it. There are degÃ¢â‚¬Â¦",796819615401721856
1,"Anti Vax
Pro life
Believes climate change is a hoax
Doesn't accept evolution as scientific
Has a 10y.o. as commandeÃ¢â‚¬Â¦ https://t.co/ewAREZ9LiK",796820308149895168
1,"RT @9GAGTweets: Solution to global warming https://t.co/zhELRBsDYC",796821360307798019
1,"@summit1g ban on Muslims, deportation of undocumented immigrants, stop and frisk, doesn't believe in climate change, general ignorance",796821977717567488
0,"This from the CEI, where Trump's proposed EPA man is director of global warming! #science https://t.co/R3yQwhAmqQ via @YouTube",796822483265527808
1,"@realDonaldTrump Please reconsider your view on climate change. Global warming is a serious issue, and cancelling our deal with 160 other(1)",796822513602953216
