sentiment,message,tweetid,predicted_sentiment,confidence_score
2,Recent pattern of cloud cover may have masked some global warming: ThereÃ¢â‚¬â„¢s a deceptively simple number at the... https://t.co/zkA5GkP43c,793340100520321024,neutral,0.8469610214233398
1,Keynote: Modeling impacts of climate change- what are information needs? Tim Carter Finnish Env Institute #SASAS2016 https://t.co/ySnbZ9eSFp,793342112859320320,neutral,0.9380823373794556
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793342245776789505,neutral,0.8241775035858154
-1,"RT @realDonaldTrump: It's freezing outside, where the hell is 'global warming'??",793342333072932864,negative,0.8543680906295776
1,Soils help to combat and adapt to climate change by playing a key role in the carbon cycle https://t.co/KlqoMlrRJ1 via @FAOKnowledge,793343222961565696,neutral,0.8131016492843628
2,"RT @radioheadfloyd: Polar vortex shifting due to climate change, extending winter, study finds - The Washington Post https://t.co/iKjoQOumCN",793343713581883392,neutral,0.9327733516693115
2,Google:How Margaret Thatcher helped protect the world from climate change - CityMetric https://t.co/DuGVYAihdJ,793344838699720704,neutral,0.7156116962432861
1,@andyserling That's right. Aqueduct has an indoor studio. With climate change we can expect more aberrations at Belmont in the future.,793345017137995776,neutral,0.7377609014511108
1,"@Baileytruett_yo @Tomleewalker why do people defend the leading cause of climate change, deforestation, pollution etc get over it it's meat",793347415860445185,negative,0.8488156199455261
1,RT @ClimateCentral: Here's how climate change will affect sea level rise (and flood cities) as the world warms https://t.co/btLitj44uUÃ¢â‚¬Â¦,793347640473845761,neutral,0.8606005907058716
0,RT @TheNextWeb: National GeographicÃ¢â‚¬â„¢s climate change documentary with Leonardo DiCaprio is now on YouTube https://t.co/qMsxAyKcjo https://tÃ¢â‚¬Â¦,793348275772489728,neutral,0.8015839457511902
1,RT @NatGeoChannel: 'The small island nations that contribute the least to the process of climate change are going to feel the worst efÃ¢â‚¬Â¦,793348946571603968,negative,0.7529070973396301
2,"In rare move, China criticizes Trump plan to exit climate change pact https://t.co/PpP0Pu876A #Politics #News",793349737176903680,neutral,0.5502471923828125
1,Leonardo DiCaprio's documentary on climate change slays! Ã°Å¸Ëœï†Ã°Å¸Ëœï†Ã°Å¸Ëœï†Ã°Å¸Å’Å½Ã¢ï†Â¤Ã¯Â¸ï† Give it a watch on YouTube!,793350094158520320,positive,0.9356529712677002
2,"RT @ReutersChina: In rare move, China criticizes Trump plan to exit climate change pact https://t.co/hUihq4qxTa",793351672609120256,neutral,0.5304798483848572
2,"Reuters: In rare move, China criticizes Trump plan to exit climate change pact: BEIJING (Reuters... https://t.co/0iSoZol1JA #environment",793352351373340672,neutral,0.5999163389205933
2,"RT @frankdugan: In rare move, China criticizes Trump plan to exit climate change pact https://t.co/Kl5WpraDaw via @Reuters",793352468939759616,neutral,0.6971866488456726
2,"In rare move, China criticises Trump plan to exit climate change pact https://t.co/uW2dAn82ps",793353027906265088,neutral,0.5093042254447937
0,NatGeoÃ¢â‚¬â„¢s climate change documentary with Leonardo DiCaprio is now on YouTube https://t.co/9F2uNfY6TB by #jokoanwar via @c0nvey,793354958573805568,neutral,0.8190679550170898
1,RT @FlakesOnATrain: .@carolinelucas is right to highlight the vital importance of upland peat in climate change. Depressingly she is dismiÃ¢â‚¬Â¦,793355407624400896,negative,0.5805646181106567
1,RT @NatGeoChannel: One of the easiest ways to help combat climate change in your daily life is to stop eating beef. Here's why:Ã¢â‚¬Â¦,793355810629947392,neutral,0.5087893009185791
2,"RT @ReutersPolitics: In rare move, China criticizes Trump plan to exit climate change pact https://t.co/XIaB60VvHi",793356305125617664,neutral,0.5823140740394592
0,"RT @bbtfln: jiyong: girls are so hot
jiyong: guys are hot too oh damn
jiyong: why is everyone so hot
daesung: global warming.",793357444738981888,positive,0.5327626466751099
1,Are we ready to take the necessary steps to reduce climate change through revolutionary energy evolution? #COP22,793358753307525120,neutral,0.7912003397941589
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793358803320336384,neutral,0.8241775035858154
1,RT @MikeBloomberg: .@LeoDiCaprio's #BeforetheFlood on @NatGeoChannel tonight puts focus on reality of climate change &amp; need for action. httÃ¢â‚¬Â¦,793360338808745985,neutral,0.8436851501464844
0,#BeforeTheFlood a documentary on climate change Ã°Å¸ï†Â³Ã°Å¸ï†Â¼Ã°Å¸ï†Â§https://t.co/vkSGOpO5fE https://t.co/ad7ef58YPF,793360842435731456,neutral,0.8444770574569702
-1,RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.,793362236177805312,negative,0.5635013580322266
1,RT @theecoheroes: Fantastic Beasts: Our secret weapon in combating man-made climate change Ã¢â‚¬â€ animals #climatechange #animalsÃ¢â‚¬Â¦,793362686562201600,neutral,0.5362487435340881
1,RT @ConversationEDU: Sea turtles have been around for 150 million years but the pace of climate change is an existential challenge.Ã¢â‚¬Â¦,793362825661997056,neutral,0.5946763753890991
2,"Reuters: In rare move, China criticizes Trump plan to exit climate change pact https://t.co/4Tw3hcFm2E https://t.co/9y07c9fmP8",793363463418572800,negative,0.4964791536331177
2,"RT @Reuters: In rare move, China criticizes Trump plan to exit climate change pact https://t.co/XM7qUmahdX https://t.co/NA2yg8JkP9",793363657400778752,neutral,0.5443716645240784
2,Indian farmers fight against climate change using trees as a weapon https://t.co/Go3yOxBFmi,793364608538992640,neutral,0.7931846380233765
1,RT @GuardianSustBiz: Aus bus complicit in The Big Lie. Not poss to save Reef without tackling global warming @David_Ritter @GreenpeaceAP htÃ¢â‚¬Â¦,793364875821125632,negative,0.7483055591583252
2,"In rare move, China criticises Donald Trump plan to exit climate change pact: Donald Trump has threatened to ... https://t.co/lUBNj7T8qd",793365623518605312,negative,0.6202422976493835
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793366111584563202,neutral,0.8241775035858154
2,"RT @Reuters: In rare move, China criticizes Trump plan to exit climate change pact https://t.co/XM7qUmahdX https://t.co/NA2yg8JkP9",793366434428522496,neutral,0.5443716645240784
0,@e3f3c53fc7ae44e @EjHirschberger @RealStrategyFan #blast caused by cow farts global warming and HRCs hot lying air,793366839820685312,negative,0.8330391645431519
0,Meet the unopposed Assembly candidate who says climate change is a good thing that hurts 'enemies on the equator'Ã¢â‚¬Â¦ https://t.co/xt9p5uXckl,793367052769644545,neutral,0.5884888172149658
0,Meet the unopposed Assembly candidate who says climate change is a good thing that hurts 'enemies on the equator' https://t.co/CZ2SK5Fnlo,793367158612865024,neutral,0.6232305765151978
2,"Polar vortex shifting due to climate change, extending winter, study:
- 'idea...controversial'
https://t.co/2J4RlkU7cd",793367217593135104,neutral,0.8612297177314758
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793367354038038529,neutral,0.8241775035858154
2,"RT @Reuters: In rare move, China criticizes Trump plan to exit climate change pact https://t.co/XM7qUmahdX https://t.co/NA2yg8JkP9",793367468399923200,neutral,0.5443716645240784
2,"Endangered, with climate change to blame - High Country News https://t.co/3wdry1uIyV",793369188790312960,negative,0.5175802707672119
1,"If you think climate change is a figment of your imagination watch this 
https://t.co/pTcbJTc7gq",793369748151107584,neutral,0.529897153377533
1,RT @TheEconomist: Uncoupling emissions growth and economic expansion is important for slowing climate change https://t.co/TnjMRQSU5V https:Ã¢â‚¬Â¦,793370020416020480,neutral,0.6718460321426392
2,"Indian farmers fight against climate change using trees as a weapon

https://t.co/gehCNSMtPc",793370057145475072,neutral,0.8163381218910217
1,RT @greenpeaceusa: Did you miss the premier of @LeoDiCaprio's climate change documentary #BeforeTheFlood yesterday? Catch up here &gt;&gt; https:Ã¢â‚¬Â¦,793370485488775168,neutral,0.8748674392700195
0,"RT @TimBuckleyIEEFA: Fiduciary duties of directors &amp; trustees post Paris COP21 ratification re climate change, a clear legal risk https://tÃ¢â‚¬Â¦",793371593816760321,neutral,0.6770603656768799
2,RT @TUnfractured: Commonwealth brainstorms on climate change reversal https://t.co/K4jhZ9awy2 #climatechange #commonwealth https://t.co/Y0Ã¢â‚¬Â¦,793372504085659648,neutral,0.8860486745834351
0,RT @Slate: You can now watch Leonardo DiCaprioÃ¢â‚¬â„¢s climate change doc online for free: https://t.co/xltvx35kZH https://t.co/kPxu1qWjlw,793372579323121664,neutral,0.5993778109550476
1,Lisbon will likely be in the middle of a desert by 2100 if we donÃ¢â‚¬â„¢t mitigate climate change https://t.co/7NZnFmUABs via @qz,793372624319569920,negative,0.6395261883735657
2,"In rare move, China criticises Trump plan to exit climate change pact: Trump has threaten... https://t.co/wDAPhE4P71 #pakistan #business",793377303816384512,negative,0.520020604133606
1,RT @Seasaver: The ocean is losing its breath Ã¢â‚¬â€œ and climate change is making it worse https://t.co/myO8tGHlGK @ConversationUS,793377546524094464,negative,0.8204663395881653
2,"RT @Reuters: In rare move, China criticizes Trump plan to exit climate change pact https://t.co/XM7qUmahdX https://t.co/NA2yg8JkP9",793379273528651777,neutral,0.5443716645240784
2,Halloween costumes and race and climate change https://t.co/GVaBe0qa9Y,793380961870307328,neutral,0.7158172726631165
2,"RT @Reuters: In rare move, China criticizes Trump plan to exit climate change pact https://t.co/XM7qUmahdX https://t.co/NA2yg8JkP9",793386247163174912,neutral,0.5443716645240784
2,RT @KurtJaenen: Cloudy feedback on global warming #news #tech #science https://t.co/7STMLbiZfX https://t.co/XwxJVy0YgR,793386689725169664,neutral,0.9156466722488403
1,We need to educate local communities about climate change &amp; local strategies to tackle it- Mr Mungwe. @environmentza @Youth_SAIIA @CANIntl,793388978431004673,neutral,0.8294675946235657
0,"@TheRickyDavila no paying taxes, give USA away for Putin, investment from China, sexual assaults,stupid 'bout climate change'll make us sink",793389003030474752,negative,0.8218435645103455
1,@MrBenBrown You need to watch Nat Geo's 'Before the Flood' with Leonardo DiCaprio. The most shocking and inspiring film on climate change.,793390861509914629,positive,0.6952583193778992
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793392063446482944,neutral,0.8241775035858154
1,RT @UN: 12 #globalgoals are directly linked to climate change. The #ParisAgreement is crucial to achieve them.Ã¢â‚¬Â¦,793392174335336448,neutral,0.603547215461731
-1,Man has no significant effect on climate! Hence the name change from global warming hoax to climate change hoax! https://t.co/7G1rtaES9H,793392468767150085,negative,0.6321291327476501
1,RT @ProfTerryHughes: Minister's Op-Ed on Protecting the #GreatBarrierReef. No mention of tackling #climate change. https://t.co/bRVLto0enq,793393523760386048,neutral,0.581255316734314
1,RT @robintransition: Great piece: 'Building against climate change can either support vibrant neighborhood conditions or undermine them': hÃ¢â‚¬Â¦,793393805512826881,positive,0.8935097455978394
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793394755581448192,neutral,0.8241775035858154
2,"RT @ReutersScience: In rare move, China criticizes Trump plan to exit climate change pact https://t.co/rGRaEOqkKV https://t.co/12IQZ3cPDC",793397537436790784,neutral,0.5785008072853088
2,China on Tuesday rejected a plan by Donald Trump to back out of a global climate change pact.,793398548687499264,negative,0.5195255279541016
0,"Rest assured, wine lovers, your favourite tipple will adapt to climate change https://t.co/NBj6UPMMvf",793399186439962624,positive,0.8570254445075989
0,RT @Puffles2010: Puffles (*notes*) Home Builders Federation try to strike CC/1 on mitigation &amp; climate change from @SouthCambs plan https:/Ã¢â‚¬Â¦,793399539214483456,neutral,0.8903385996818542
2,RT @dmeron: Finding ways to handle climate change: Israeli scientists create heat resistant fruit trees https://t.co/vT22rbYp9w,793399618964975616,neutral,0.7960970401763916
2,How a rapper is tackling climate change - Deutsche Welle: Deutsche WelleHow a rapper is tackling climate chan... https://t.co/jHjasxglKs,793400653347328000,neutral,0.9072022438049316
1,"RT @robn1980: #Russia a 'growing threat' say MI5. Not up for discussion: tangible threats such as climate change, austerity, foreÃ¢â‚¬Â¦",793401130587791360,negative,0.7482614517211914
1,RT @BruceZobel: Political jibberish does not outweigh the fact that climate change is already beginning to damage world economies. #ElectioÃ¢â‚¬Â¦,793402117134450688,negative,0.8111913204193115
2,"In rare move, China criticizes Trump plan to exit climate change pact - CNBC https://t.co/DRCIc40QPE",793402758770614272,neutral,0.5810136198997498
0,RT @ClimateCentral: You can watch Leonardo DiCaprio's climate change documentary for free on YouTube https://t.co/EU3GenI1RK viaÃ¢â‚¬Â¦,793402846930735104,neutral,0.5838210582733154
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793402999360065536,neutral,0.8241775035858154
0,RT @SeneddCCERA: WeÃ¢â‚¬â„¢ve announced the creation of a new expert panel to help scrutinise @WelshGovernment progress on climate change https://Ã¢â‚¬Â¦,793404011303038976,neutral,0.8632597923278809
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793406034337468416,neutral,0.8241775035858154
2,"RT @ReutersScience: In rare move, China criticizes Trump plan to exit climate change pact https://t.co/rGRaEOqkKV https://t.co/12IQZ3cPDC",793406110988238848,neutral,0.5785008072853088
2,"RT @Reuters: In rare move, China criticizes Trump plan to exit climate change pact https://t.co/XM7qUmahdX https://t.co/NA2yg8JkP9",793407153537253376,neutral,0.5443716645240784
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793408499317432320,neutral,0.8241775035858154
2,Low Carbon Economy Index 2016: UK maintains its position as a climate change leader - Press room https://t.co/oUAOCoMYAS,793408655445983233,neutral,0.7928727269172668
0,Makes a free movie to raise awareness about climate change https://t.co/yv8GQi36UK #9GAG,793408744101179392,neutral,0.7391888499259949
2,"In rare move, China criticizes Trump plan to exit climate change pact https://t.co/yUb0r5IN5b via @Reuters #carbon #economy #Politics",793409077267181568,neutral,0.6071023941040039
0,Video lecture: the crisis in Syria and role of climate change https://t.co/CfDugeygRd,793409836172054528,neutral,0.8914991021156311
2,"RT @NewGreenStuff: Breaking: In rare move, China criticizes Trump plan to exit climate change pact - CNBC https://t.co/6trPaW7qep",793410613116542976,neutral,0.6578452587127686
2,RT @commonwealthorg: Commonwealth drives strategies to put climate change into reverse https://t.co/Kp8eax4qkk,793411450035326976,neutral,0.8894011974334717
0,Makes a free movie to raise awareness about climate change: https://t.co/uheSy4WMlF,793411549067030528,neutral,0.8137872219085693
1,"RT @ClimateReality: Globally, women are often more vulnerable to the effects of climate change than men https://t.co/TouOd4AGyZÃ¢â‚¬Â¦",793412258697125888,neutral,0.5127244591712952
1,@AstroKatie You might mention that Hilary Clinton strongly endorses science and believes climate change is real.,793412760755396608,neutral,0.7846820950508118
0,#China Briefing: China acting on climate change: https://t.co/1Y50LxQYNk provides the full transcript of the S... https://t.co/5PVS0oSl8h,793413897575280640,neutral,0.9123364686965942
1,Looking forward to #ssnconf16 tomorrow? Us too! Get in the climate change mood with our new newsletter MORE &gt;&gt; https://t.co/k1W3mpTM0G,793414462120361985,positive,0.9686474800109863
1,"Been watching #BeforeTheFlood this evening, I hope it helps inspire people to act to stop climate change - now! https://t.co/DiFF9GObCN",793414919509057536,positive,0.9438257217407227
2,"In rare move, China criticizes Trump plan to exit climate change pact

China on Tuesday rejected a plan by Donald T https://t.co/HfDe1xpHqE",793414990623547392,neutral,0.5734013915061951
2,"In rare move, China criticizes Trump plan to exit climate change pact https://t.co/6uCYDZLN0V via @Reuters #climatechange #china",793416010657333248,neutral,0.6429362893104553
1,"RT @pablorodas: #climatechange #p2 RT Endangered, with climate change to blame. https://t.co/1lWNWChZuL #COP21 #COP22 #climateÃ¢â‚¬Â¦",793416173710958592,negative,0.6789565682411194
2,"RT @ReutersPolitics: In rare move, China criticizes Trump plan to exit climate change pact https://t.co/JNI0o39DIU https://t.co/paRvIdkV3A",793416444033769473,neutral,0.5367608070373535
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793416964303622144,neutral,0.8241775035858154
2,How a rapper is tackling climate change - Deutsche Welle https://t.co/f1AG2sY6nj https://t.co/bM4ZydbASv #Bluehand #NewBluehand #BluehandÃ¢â‚¬Â¦,793417589418524672,neutral,0.8577511310577393
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793420304467038208,neutral,0.8241775035858154
2,#weather Cloudy feedback on global warming Ã¢â‚¬â€œ https://t.co/H41ouAUlRU Ã¢â‚¬â€œ https://t.co/9aRKJpZIn7 https://t.co/MQCUlDrGrT #forecast,793420615554174978,neutral,0.7804015278816223
2,"RT @BradReason: In rare move, China criticizes Trump plan to exit climate change pact https://t.co/vSvaVgeR7R via @Reuters",793421637760774144,neutral,0.7180843353271484
2,"RT @capitalweather: Polar vortex shifting due to climate change, extending winter, study finds: https://t.co/xDEDEpxEaQ",793421962395521024,neutral,0.9209924340248108
0,@seanhannity im telling u obama is behind it cuz global warming issues. 2 in matter of weeks. We've never had thisÃ¢â‚¬Â¦ https://t.co/loQptynqGT,793423438543151104,negative,0.8068881630897522
2,Indian farmers fight against climate change using trees as a weapon https://t.co/1ZHRmB7qh1,793423601357557760,neutral,0.7815905809402466
0,"Deny climate change
'I pay my taxes' (but probably not) https://t.co/6I0nIjxRpG",793424101096513536,neutral,0.6852942705154419
0,RT @jokoanwar: NatGeoÃ¢â‚¬â„¢s climate change documentary with Leonardo DiCaprio is now on YouTube https://t.co/Zoa8THBo2k,793425493496168448,neutral,0.8638700246810913
1,"RT @iansomerhalder: IF Millennials do NOT get out and vote we are doomed.This is OUR future.Lets do this.Fixing climate change, womens' rigÃ¢â‚¬Â¦",793426718627336192,neutral,0.47444790601730347
1,"RT @alicebell: We don't need a 'warÃ¢â‚¬â„¢ on climate change, we need a revolution https://t.co/CUuE2mQEL6",793427262058164224,neutral,0.7624656558036804
1,RT @NatGeoPhotos: Startling images from around the globe help us hone in on climate change: https://t.co/N3KvYQ3Jkx https://t.co/0mGvbO778T,793427561808265218,neutral,0.6354279518127441
0,RT @ClintSmithIII: Discourse around #NoDAPL should focus on how Native ppl have the right to defend themselves. Not just climate change httÃ¢â‚¬Â¦,793427907540578305,neutral,0.8698174357414246
1,RT @paigeemurrow: Tomorrow's Nov. 1st and it's suppose to be in the 70s but global warming isn't a thing y'all. No need to worry. It's fineÃ¢â‚¬Â¦,793428595066691584,neutral,0.5335901379585266
2,"In rare move, China criticizes Trump plan to exit climate change pact https://t.co/6yxcm94Xsk via @Reuters",793429755811000320,neutral,0.6841915845870972
1,"RT @damanaki: Thank you, @LeoDiCaprio, for this film &amp; continuing to raise awareness about climate change. https://t.co/AWR6zDpTGk",793431172072239104,positive,0.9487076997756958
2,"RT @Reuters: In rare move, China criticizes Trump plan to exit climate change pact https://t.co/7XPVkzSogY https://t.co/3dslS1o92V",793431398472257536,neutral,0.5351346135139465
2,"In rare move, China criticizes Trump plan to exit climate change pact https://t.co/ZtxvncT4Dk https://t.co/kxdBaEJUNf",793431726232072192,negative,0.4958242177963257
0,"1st November???
Surely no such thing as #global warming https://t.co/95oamcu45D",793432262838718465,neutral,0.6653111577033997
2,"RT @Reuters: In rare move, China criticizes Trump plan to exit climate change pact https://t.co/7XPVkzSogY https://t.co/3dslS1o92V",793432366047977472,neutral,0.5351346135139465
0,"RT @EricBoehlert: i'm glad you asked...

'e-mail' mentions on cable news since Fri: 2,322
'climate change' mentions on cable since FrÃ¢â‚¬Â¦",793432554795700224,neutral,0.5944797992706299
0,"RT @EricBoehlert: i'm glad you asked...

'e-mail' mentions on cable news since Fri: 2,322
'climate change' mentions on cable since FrÃ¢â‚¬Â¦",793432868441784320,neutral,0.5944797992706299
1,RT @SEIclimate: NEW brief: Transnational climate change impacts: Entry point to enhanced global cooperation on #adaptation? #UNFCCCÃ¢â‚¬Â¦,793433693800935424,neutral,0.9119688868522644
1,RT @SEIclimate: NEW brief: Transnational climate change impacts: Entry point to enhanced global cooperation on #adaptation? #UNFCCCÃ¢â‚¬Â¦,793433694467821568,neutral,0.9119688868522644
0,"RT @EricBoehlert: i'm glad you asked...

'e-mail' mentions on cable news since Fri: 2,322
'climate change' mentions on cable since FrÃ¢â‚¬Â¦",793434388407037952,neutral,0.5944797992706299
0,RT @RichieBandRich2: 75 degrees in Chicago on November 1st...global warming but aye it's bussin,793436179974717441,neutral,0.6867684721946716
0,"RT @EricBoehlert: i'm glad you asked...

'e-mail' mentions on cable news since Fri: 2,322
'climate change' mentions on cable since FrÃ¢â‚¬Â¦",793436494337806337,neutral,0.5944797992706299
0,What if this is the angle with which we can create a coherent response to climate change?,793437009817640961,neutral,0.8645511865615845
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793437083712888833,neutral,0.8241775035858154
0,"@ThomasARoberts @JamesCarville
press. #Clinton emails. #Trump calls global warming a chinese hoax. Clinton emails. Trump praises #Putin and",793437823940427776,neutral,0.5163265466690063
2,"RT @Reuters: In rare move, China criticizes Trump plan to exit climate change pact https://t.co/7XPVkzSogY https://t.co/3dslS1o92V",793438213838897152,neutral,0.5351346135139465
1,RT @MikeBloomberg: .@LeoDiCaprio's #BeforetheFlood on @NatGeoChannel tonight puts focus on reality of climate change &amp; need for action. httÃ¢â‚¬Â¦,793438504810340352,neutral,0.8436851501464844
0,"RT @PhilosophersEye: US Election: 1 week to go. Read the latest research on climate change, the economy, education and more https://t.co/ncÃ¢â‚¬Â¦",793439150951112704,neutral,0.9189328551292419
1,Cartoon: If the media covered climate change the way it covers HillaryÃ¢â‚¬â„¢s email https://t.co/7HtoDhfsXW #Voices #NeÃ¢â‚¬Â¦ https://t.co/rkfSBotl6I,793439498822647808,neutral,0.7228374481201172
0,Hilary should appoint Barak and Matt @MattDamonOnline to handle climate change.,793440066232324097,neutral,0.8209633231163025
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793440150328147968,neutral,0.8241775035858154
2,"RT @CNBCi: In rare move, China criticizes Trump plan to exit climate change pact https://t.co/XVQiwsQJlc https://t.co/IrVPMbatwt",793440412006510592,neutral,0.5483377575874329
0,@FlitterOnFraud @Reuters meaning the climate change pact likely has massive kickbacks for China,793440638146646016,neutral,0.6079603433609009
1,RT @Fusion: Cartoon: If the media covered climate change the way it covers Hillary's email https://t.co/SmFbaJ97YT https://t.co/U41LmmKl9R,793442161752702976,neutral,0.6890976428985596
0,"RT @EricBoehlert: i'm glad you asked...

'e-mail' mentions on cable news since Fri: 2,322
'climate change' mentions on cable since FrÃ¢â‚¬Â¦",793442331068432388,neutral,0.5944797992706299
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793443059547578368,neutral,0.8241775035858154
1,A high of 74 today the first day of November yep global warming is fake,793443240875659265,neutral,0.4875350594520569
0,"RT @EricBoehlert: i'm glad you asked...

'e-mail' mentions on cable news since Fri: 2,322
'climate change' mentions on cable since FrÃ¢â‚¬Â¦",793443698767912960,neutral,0.5944797992706299
1,RT @UCSUSA: MYTH: you have to be a certain type of person to care about #climate change. https://t.co/NgdyNl2G7V https://t.co/h5VXTBHArV viÃ¢â‚¬Â¦,793444371009900544,neutral,0.6611952781677246
1,RT @UCSUSA: MYTH: you have to be a certain type of person to care about #climate change. https://t.co/NgdyNl2G7V https://t.co/h5VXTBHArV viÃ¢â‚¬Â¦,793444374717706240,neutral,0.6611952781677246
2,"In rare move, China criticizes Trump plan to exit climate change pact",793445696259096576,neutral,0.5105082392692566
0,"RT @xtralimb: 'Asked me what my inspiration was, I said global warming.' #youtoofuckingcozy",793445725053026304,neutral,0.6877994537353516
1,".@Reuters Trump doesn't believe in global warming, CHINA is even telling him he's wrong",793447655053549569,negative,0.7871987819671631
2,"RT @kileykroh: On November 8, this small town might do something no other city has done on climate change https://t.co/kQxE7i2OUq",793447810758737920,neutral,0.7713826298713684
0,RT @EW: .@LeoDiCaprioÃ¢â‚¬â„¢s climate change documentary #BeforeTheFlood is streaming online right now: https://t.co/Jk43gqmEMt Ã°Å¸â€œÂ½ https://t.co/HVÃ¢â‚¬Â¦,793447921668808705,neutral,0.8482993245124817
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793448534787911680,neutral,0.8241775035858154
-1,"RT @erinrouxx: 80 degrees in November Ã°Å¸ËœÅ“Ã°Å¸â€˜Å’Ã°Å¸Å’Â´but global warming isn't real, liberals Ã°Å¸â„¢â€¦Ã°Å¸ï†Â»Ã°Å¸â€˜Å½Ã°Å¸ËœÂ¡",793448627775479809,neutral,0.5884619951248169
1,I clicked to stop global warming @Care2: https://t.co/vz5YIc8Ik8,793450877256404993,neutral,0.7298112511634827
1,RT @BernieSanders: Hillary understands climate change is real and creating devastating problems. Trump believes we should expand fossil fueÃ¢â‚¬Â¦,793451643358568448,negative,0.6153293251991272
2,RT @EnvDefenseFund: Obama administration outlines path for climate change resiliency. https://t.co/AA2CXerTIe,793452235447492608,neutral,0.7560481429100037
1,RT @JamesSurowiecki: What's the ratio of email coverage to coverage of Trump and Clinton's climate change policies? Has to be 1000 to 1. htÃ¢â‚¬Â¦,793452283841216512,neutral,0.864544153213501
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793453198858149888,neutral,0.8241775035858154
0,"RT @Grayse_Kelly: 'Polar bears don't have any natural enemies, so if it dies, it's from starvation' 
This is for the 'global warmingÃ¢â‚¬Â¦",793453524201840640,neutral,0.5615272521972656
2,RT @YEARSofLIVING: Celeb-packed 'Years of Living Dangerously' wants to make climate change a voting issue https://t.co/JLCns044m3 viaÃ¢â‚¬Â¦,793454146787610624,negative,0.6147080063819885
1,RT @ICRW: Great read: #Indian farmers fight against climate change using 'secret' weapon: Trees https://t.co/nLuRIhOQ2p,793454318330535937,positive,0.8581527471542358
1,Cartoon: If the media covered climate change the way it covers Hillary's email https://t.co/SzPDHxISd3,793454508965699585,neutral,0.6335151195526123
2,"Watch Leo DiCaprio talk #climate change with Elon Musk, the Pope and the president - MarketWatch: https://t.co/IikuZzhmwx #environment",793454640075386880,neutral,0.8622580170631409
1,RT @Labmate_online: The effect of climate change on the food chain is huge Ã°Å¸ï†Â¼ https://t.co/S0O81gdj3w #animals #biodiversity #species https:Ã¢â‚¬Â¦,793454658857603072,neutral,0.7232651114463806
0,RT @thatsrabid: When youre enjoying the warm weather but you lowkey know its because of global warming https://t.co/wyOtOvWbtO,793454689232617472,negative,0.5906378030776978
2,"RT @WSJ: Appetite for oil and gas will continue to grow despite efforts to curb climate change, says Saudi energy minister https://t.co/oBuÃ¢â‚¬Â¦",793454868015017985,neutral,0.8617791533470154
